AMC;OLEFINAS I;140-C B ;Vaporizador alimentaci¢n del hidrogenador;TUBO/CARCASA;HC;33;34,8;12660;552;12660;12108;*;Cambio de Fase Parcial;11,04;-;;0.00052;Vapor ;138,3;138,3;1837;*;*;*;*;Sin Cambio de Fase;2,44;0,13;0,2;0.000176;;1096,4;;25;34;6,096;19;685;CS;CS;"4""-150#RF";"1 1/2""-150#RF";"4""-150#RF";"6""-150#RF";Tubo en U;25.4;INDUSTRIAS METALURGIAS VAN DAM;No-cr¡tico;1;1;BKU
AMC;OLEFINAS I;141-C;Supercalentador alimentaci¢n del hidrogenador;TUBO/CARCASA;Vapor;398,9;254;4535;*;*;*;*;Sin Cambio de Fase;41,39;0,04;0,04;0.00088;Hidrocarburo;59,8;260;19151;*;*;*;*;Sin Cambio de Fase;11,08;0.07;0,07;0.000352;;2520,207;;103;290;6096;19;489;SA 515-70;SA 179;"8""-600#RF";"8""-600#RF";"3""-600#RF";"2""-600#RF";Liso;23,8;Kellogg;No-cr¡tico;1;1;AES
AMC;OLEFINAS I;113-C;Enfriador de alimentaci¢n al secador;TUBO/CARCASA;Propileno;10.2;10;20887;4770;20887;16117;*;Cambio de Fase Parcial;6,75;0,03;0,05;;Gas de proceso;40,6;18,9;107062;107062;105118;*;1657;Cambio de Fase Parcial;15.12;0,7;0,7;;;1643,009;;214;598;6096;19;;SA 516-70;SA 214;"16""-300#RF";"16""-300#RF";"8""-150#RF";"2 X 6""-150#RF";Liso;23,8;Kellogg;Semi-cr¡tico;1;1;BJM
AMC;OLEFINAS I;156-C;Precalentador de Desaireado;TUBO/CARCASA;Alimentaci¢n de agua para caldera;49,4;68,3;130189;*;*;*;*;Sin Cambio de Fase;3,45;1,2;0,56;0,00088;Agua de proceso;77,1;72,5;52292;*;*;*;*;Sin Cambio de Fase;5,52;0,3;0,3;0,000176;;2870,5;;193,4;539;6096;19,05;635;CS;CS;"16""-150#RF";"16""-150#RF";"6""-150#RF";"6""-150#RF";Liso;23,81;Kellogg;No-cr¡tico;1;1;NEN
AMC;OLEFINAS I;102-C;Super calentador de alimentaci¢n de propano;TUBO/CARCASA;Vapor;138,3;138,3;4655;*;*;*;*;Sin Cambio de Fase;2,44;0,02;0,012;0,00088;Propano;18,5;46;61999;43950;61999;18049;*;Cambio de Fase Parcial;6,94;0,45;0,42;0,00022;;2775,2;;39,8;225;3048;19;23,8;CS;Acero soldado;"10""-150#RF";"12""-150#RF";"8""-150#RF";"3""-150#RF";Liso;23,8;Kellogg;Semi-cr¡tico;1;1;BEM
AMC;OLEFINAS I;105-C A;Enfiramiento recirculaci¢n a la 101-E;TUBO/CARCASA;Agua de enfriamineto;40,3;46,1;1342514;*;*;*;*;Sin Cambio de Fase;3,45;0,69;0,23;0,000294;Agua de proceso;80;65,6;522877;*;*;*;*;Sin Cambio de Fase;4,83;0,14;0,14;0,000352;;9055,9;;386,4;449;7315;19,05;737;CS;CS;"12""-150#RF";"12""-150#RF";"16""-150#RF";"16""-150#RF";Liso;25,4;Kellogg;No-cr¡tico;2;1;AES
AMC;OLEFINAS I;105-C B;Enfiramiento recirculaci¢n a la 101-E;TUBO/CARCASA;Agua de enfriamineto;40,3;46,1;1342514;*;*;*;*;Sin Cambio de Fase;3,45;0,69;0,23;0,000294;Agua de proceso;80;65,6;522877;*;*;*;*;Sin Cambio de Fase;4,83;0,14;0,14;0,000352;;9055,9;;386,4;449;7315;19,05;737;CS;CS;"12""-150#RF";"12""-150#RF";"16""-150#RF";"16""-150#RF";Liso;25,4;Kellogg;No-cr¡tico;2;1;AES
AMC;OLEFINAS I;116-C;Intercambiador de regeneraci¢n del secador;TUBO/CARCASA;Hidrocarburo;14;195,2;12800;12800;12800;*;*;Sin Cambio de Fase;5,19;0,2;0,09;0.0001761;Hidrocarburo;272;106,7;12800;12800;12800;*;*;Sin Cambio de Fase;4,62;0,2;0,09;0.0001762;;1643,9;;109;382;4877;19;-;CS;CS;"12""-150#RF";"10""-150#RF";"10""-150#RF";"12""-150#RF";Liso;23,8;Kellogg;Semi-cr¡tico;1;1;BEM
AMC;OLEFINAS I;117-C;Enfriador de la regeneraci¢n del secador;TUBO/CARCASA;Hidrocarburo;106,7;40,6;12800;12800;12800;*;*;Sin Cambio de Fase;4,37;0,2;0,1;0.0001762;Agua de Enfriamiento;33,3;40,3;71980;*;*;*;*;Sin Cambio de Fase;4,49;0,35;0,05;0.000352;;583;;138;482;4877;19;635;CS;CS;"6""-150#RF";"6""-150#RF";"TWO-8""-150#RF";"10""-150#RF";Liso;23,86;Kellogg;Semi-cr¡tico;1;1;AJS
AMC;OLEFINAS I;132-C;Enfriador de Dripoleno;TUBO/CARCASA;Dripoleno;95,1;40,6;3861,9;*;*;3861,9;3861,9;Sin Cambio de Fase;3,49;0,7;0,08;0,00022;Agua de enfriamiento;33,3;40,3;15514,8;*;*;*;*;Sin Cambio de Fase;4,5;0,7;0,6;0,000294;;120162;;24,4;7;6096;22,23;-;CS;CS;"2-1/2"" 2-B.W";"2-1/2"" 2-B.W";"2-1/2"" 2-BOLT";"2-1/2"" 2-BOLT";Horquilla;-;Kellogg;Semi-cr¡tico;1;1;Tuberia doble
AMC;OLEFINAS I;139-C;Rehervidor del separador de Dripoleno;TUBO/CARCASA;Vapor;138,3;138,3;49;*;*;*;*;Sin Cambio de Fase;2,43;-;NIL;0.00088;Hidrocarburo;90,3;95,1;14129;*;14129;14129;13826;Cambio de Fase Parcial;1,27;-;0,51;0.000329;;2939,1;;18;105;3048;19;23,8;SA 106-B;SA214;"4""-150#RF";"4""-150#RF";"2""-150#RF";"1""-150#RF";Liso;23,8;Kellogg;No-cr¡tico;1;1;NEN
